"FIPS","year","sex","race","var_type","cb_homeowner","cb_renter","noncb_homeowner","noncb_renter","homeownership","cost_burden","severe_housing_problems"
"51760",2013,"female","white","percent",14.270309130122213,24.75608503645887,35.344561980076,25.62904385334292,49.61487111019821,39.02639416658108,21.746944644140907
"51760",2013,"female","white","population",19474,19474,19474,19474,19474,19474,19474
"51760",2013,"female","white","CI",4.427773896860118,6.298646486694291,7.297947853150252,6.432057483028918,8.176004462884523,7.059835710205347,6.602686536686561
"51760",2013,"male","black","estimate",1461,3520,4024,5305,5485,4981,3345
"51760",2013,"male","black","MOE",567.9364584539805,1287.1907942259375,1332.5016844914305,1677.7649674831546,1453.2699874614661,1407.033371473026,1267.8316056825133
"51760",2013,"male","black","percent",10.20964360587002,24.598183088749124,28.12019566736548,37.071977638015376,38.3298392732355,34.80782669461915,23.37526205450734
"51760",2013,"male","black","population",14310,14310,14310,14310,14310,14310,14310
"51760",2013,"male","black","CI",3.968808235178061,8.99504398480739,9.31168193215535,11.724423252852233,10.15562534913673,9.832518319168594,8.859759648375356
"51760",2013,"male","hispanic","estimate",170,1278,553,604,723,1448,1324
"51760",2013,"male","hispanic","MOE",173.5299576442062,658.7186781491018,455.7372970624086,376.6225613943621,482.2831692908742,644.0589913198945,573.4929835980995
"51760",2013,"male","hispanic","percent",6.525911708253358,49.0595009596929,21.22840690978887,23.186180422264876,27.754318618042227,55.58541266794626,50.8253358925144
"51760",2013,"male","hispanic","population",2605,2605,2605,2605,2605,2605,2605
"51760",2013,"male","hispanic","CI",6.661418719547263,25.286705495167055,17.49471389874889,14.457679899975512,18.51374930099325,24.72395360153146,22.015085742729347
"51760",2013,"male","other","estimate",251,647,583,1270,834,898,923
"51760",2013,"male","other","MOE",204.31370183800695,481.05886789976137,654.8911109423078,641.9370909131205,691.124192792077,502.0537574540699,563.1942851139382
"51760",2013,"male","other","percent",9.123954925481643,23.51872046528535,21.19229371137768,46.165030897855324,30.31624863685932,32.642675390766996,33.55143584151218
"51760",2013,"male","other","population",2751,2751,2751,2751,2751,2751,2751
"51760",2013,"male","other","CI",7.4268884710289695,17.486690945102197,23.805565646757827,23.33468160353037,25.12265331850516,18.249863956890948,20.472347695890157
"51760",2013,"male","total","estimate",3809,10116,12100,12627,15909,13925,8968
"51760",2013,"male","total","MOE",845.112806365961,1977.3527129197892,1784.1847375800944,2369.343872806879,1970.3293338525923,2042.068970716954,1838.3889204684765
"51760",2013,"male","total","percent",9.854600020697506,26.17199627444893,31.304977750181102,32.668425954672465,41.159577770878606,36.02659629514643,23.20190417054745
"51760",2013,"male","total","population",38652,38652,38652,38652,38652,38652,38652
"51760",2013,"male","total","CI",2.186465917328886,5.115783692744979,4.616021777864262,6.1299386132848985,5.097612888990459,5.2832168341016095,4.75625820259877
"51760",2013,"male","white","estimate",1927,4671,6940,5448,8867,6598,3376
"51760",2013,"male","white","MOE",624.2941881827429,1281.1743795757275,1129.8155918882294,1354.0006891320256,1227.5129544234962,1360.2519820707853,983.3605817552381
"51760",2013,"male","white","percent",10.149583903929212,24.60233856525861,36.553249762983256,28.69482776782893,46.70283366691246,34.751922469187825,17.78152322764142
"51760",2013,"male","white","population",18986,18986,18986,18986,18986,18986,18986
"51760",2013,"male","white","CI",3.288181755939866,6.747995257430356,5.950782639251182,7.131574260676422,6.465358445293881,7.164500063577295,5.17939840806509
"51760",2013,"total","black","estimate",5336,14497,7970,12263,13306,19833,11244
"51760",2013,"total","black","MOE",1111.4916372363089,2370.3647178459164,1420.5054108885859,2075.6283813414198,1696.6760783285952,2301.5984447721326,1847.94573163689
"51760",2013,"total","black","percent",13.318025258323765,36.182798382668594,19.89217790645435,30.606998452553285,33.21020316477812,49.500823640992365,28.063694903409374
"51760",2013,"total","black","population",40066,40066,40066,40066,40066,40066,40066
"51760",2013,"total","black","CI",2.774151742715292,5.916150146872452,3.545413594790061,5.1805230902546295,4.2347029359771255,5.74451765779497,4.612254109811037
"51760",2013,"total","hispanic","estimate",170,1847,953,1143,1123,2017,1819
"51760",2013,"total","hispanic","MOE",173.5299576442062,793.1603379905289,602.9621784428108,566.1433061105201,636.0470729022342,784.2073185652184,714.7352736704339
"51760",2013,"total","hispanic","percent",4.133236080719669,44.906394359348404,23.170435205446147,27.78993435448578,27.303671286165816,49.03963044006808,44.22562606370046
"51760",2013,"total","hispanic","population",4113,4113,4113,4113,4113,4113,4113
"51760",2013,"total","hispanic","CI",4.21906048247523,19.2842289810486,14.659911948524455,13.764729056905425,15.464310063268519,19.066552846224617,17.377468360574618
"51760",2013,"total","other","estimate",406,1654,961,2450,1367,2060,1415
"51760",2013,"total","other","MOE",272.06405299809455,788.6066347782335,723.9512120457429,924.7423501231302,773.1196369037913,765.0068918529428,684.3438244049917
"51760",2013,"total","other","percent",7.420946810455127,30.23213306525315,17.565344543959057,44.781575580332664,24.986291354414185,37.65307987570828,25.863644671906417
"51760",2013,"total","other","population",5471,5471,5471,5471,5471,5471,5471
"51760",2013,"total","other","CI",4.972839572255429,14.414305150397249,13.232520783142803,16.9026201813769,14.131230796998562,13.98294446815834,12.508569263480016
"51760",2013,"total","total","estimate",10618,27490,23707,26295,34325,38108,22089
"51760",2013,"total","total","MOE",1680.4090472103064,2957.926001289586,2269.4450345913315,2743.008027952616,2583.8144917703557,3032.423603770382,2530.6741698117717
"51760",2013,"total","total","percent",12.050845533991602,31.199636817614344,26.906140052207466,29.84337759618659,38.95698558619907,43.250482351605946,25.069799114742935
"51760",2013,"total","total","population",88110,88110,88110,88110,88110,88110,88110
"51760",2013,"total","total","CI",1.9071717707528162,3.3570831929288234,2.575695193044299,3.113163123314738,2.932487222529061,3.4416338710366388,2.872175882206074
"51760",2013,"total","white","estimate",4706,9492,13823,10439,18529,14198,7611
"51760",2013,"total","white","MOE",1071.4668701568658,1671.0480914395464,1866.546568612072,1624.4405401237375,2148.122070590671,1856.5003867088205,1471.5802601047624
"51760",2013,"total","white","percent",12.236089443577743,24.6801872074883,35.94123764950598,27.142485699427976,48.17732709308372,36.91627665106604,19.789391575663025
"51760",2013,"total","white","population",38460,38460,38460,38460,38460,38460,38460
"51760",2013,"total","white","CI",2.785925299419828,4.344898833696168,4.853215206999667,4.223714352895834,5.585340797167631,4.8270940892065015,3.826261726741452
"51760",2014,"female","black","estimate",3291,10737,4288,6838,7579,14028,8403
"51760",2014,"female","black","MOE",890.7868661329712,1718.598112784807,1039.6157932308456,1476.727366452166,1417.6578123078573,1760.9521006525133,1381.8095468420206
"51760",2014,"female","black","percent",13.083406217698974,42.68506003021388,17.04699053828417,27.184543213802975,30.03130324523517,55.76846624791286,33.40621769897432
"51760",2014,"female","black","population",25154,25154,25154,25154,25237,25154,25154
"51760",2014,"female","black","CI",3.541332854150319,6.832305449569877,4.133003869089789,5.870745672466271,5.617378501041555,7.000684188011901,5.4933988504493145
"51760",2014,"female","hispanic","estimate",62,968,166,285,228,1030,750
"51760",2014,"female","hispanic","MOE",102.75523805383354,536.159102413873,173.15646942505498,223.16139360057332,202.98093541943786,555.806649574517,457.48260366788816
"51760",2014,"female","hispanic","percent",4.186360567184335,65.36124240378123,11.208642808912897,19.243754220121538,15.395003376097232,69.54760297096556,50.641458474004054
"51760",2014,"female","hispanic","population",1481,1481,1481,1481,1481,1481,1481
"51760",2014,"female","hispanic","CI",6.938233494519483,36.20250522713525,11.691861541192099,15.068291262699077,13.705667482743946,37.52914581867097,30.89011503496882
"51760",2014,"female","other","estimate",37,1440,253,802,290,1477,1212
"51760",2014,"female","other","MOE",50.2183233367065,757.3542304967009,197.95099144106354,564.7691323861902,194.8179410212263,753.8866478042306,653.6971075018231
"51760",2014,"female","other","percent",1.4612954186413902,56.872037914691944,9.992101105845181,31.67456556082148,11.453396524486571,58.333333333333336,47.867298578199055
"51760",2014,"female","other","population",2532,2532,2532,2532,2532,2532,2532
"51760",2014,"female","other","CI",1.9833461033454383,29.911304521986608,7.817969646171545,22.305257993135474,7.6942314779315275,29.774354178682096,25.817421307338982
"51760",2014,"female","total","estimate",5664,18634,13745,12822,19409,24298,15062
"51760",2014,"female","total","MOE",1157.1128081187676,2163.903712334782,1715.0037023710038,2034.9228135481578,2070.947431976184,2226.4044952161657,1717.8169960064865
"51760",2014,"female","total","percent",11.135358301386022,36.63422785805564,27.022510567187652,25.207903273370686,38.09570542513936,47.76958615944166,29.611717290867983
"51760",2014,"female","total","population",50865,50865,50865,50865,50948,50865,50865
"51760",2014,"female","total","CI",2.274870359026379,4.254209598613549,3.3716773859648166,4.000634647691257,4.064825767402418,4.377085412791047,3.37720828861985
"51760",2014,"female","white","estimate",2274,5489,9038,4897,11312,7763,4697
"51760",2014,"female","white","MOE",781.0633402139996,1100.3765767744014,1186.617873783511,1079.8690174923993,1230.841776501452,1390.5155906452471,1122.9107863361187
"51760",2014,"female","white","percent",10.480228592497005,25.29726242049958,41.653608627523276,22.56890035948014,52.133837220020276,35.777491012996585,21.64715641994654
"51760",2014,"female","white","population",21698,21698,21698,21698,21698,21698,21698
"51760",2014,"female","white","CI",3.5997020011706127,5.071327204232655,5.468789168510972,4.9768136118185975,5.672604740074901,6.408496592521187,5.17518105971112
"51760",2014,"male","black","estimate",1549,4432,3599,3387,5148,5981,2163
"51760",2014,"male","black","MOE",735.1091621852839,1161.8448209598605,1172.2859678193927,1352.6122407960272,1262.004932789488,1349.949883802173,817.7816015890185
"51760",2014,"male","black","percent",11.945708336546618,34.179069946788,27.75507056373872,26.120151152926656,39.700778900285336,46.124778283334614,16.680805120690984
"51760",2014,"male","black","population",12967,12967,12967,12967,12967,12967,12967
"51760",2014,"male","black","CI",5.669076595860908,8.960012500654434,9.040533414200606,10.431188715940674,9.732435665840118,10.410656927602167,6.306636859636142
"51760",2014,"male","hispanic","estimate",0,1242,287,828,287,1242,804
"51760",2014,"male","hispanic","MOE",NA,587.272026918744,228.8008141184161,621.3247968071934,228.8008141184161,587.272026918744,401.1343546478536
"51760",2014,"male","hispanic","percent",0,52.694102672889265,12.176495545184556,35.12940178192618,12.176495545184556,52.694102672889265,34.11115825201527
"51760",2014,"male","hispanic","population",2357,2357,2357,2357,2357,2357,2357
"51760",2014,"male","hispanic","CI",NA,24.916080904486382,9.707289525601022,26.360831430088815,9.707289525601022,24.916080904486382,17.018852551881782
"51760",2014,"male","other","estimate",0,137,81,751,81,137,137
"51760",2014,"male","other","MOE",NA,157.2907332537426,113.81034472423849,490.3372225851307,113.81034472423849,157.2907332537426,157.2907332537426
"51760",2014,"male","other","percent",0,14.138286893704851,8.359133126934983,77.50257997936016,8.359133126934983,14.138286893704851,14.138286893704851
"51760",2014,"male","other","population",969,969,969,969,969,969,969
"51760",2014,"male","other","CI",NA,16.232273813595725,11.745133614472495,50.60239655161307,11.745133614472495,16.232273813595725,16.232273813595725
"51760",2014,"male","total","estimate",4243,9848,13242,10140,17485,14091,6124
"51760",2014,"male","total","MOE",1277.7817972863168,1734.72745546923,1798.1722538584147,2072.208008275231,1954.5471615619822,2026.683928501186,1322.1833707200944
"51760",2014,"male","total","percent",11.322819096416087,26.280255117017585,35.33744295893043,27.0594828276359,46.66026205534652,37.60307421343367,16.342433218584045
"51760",2014,"male","total","population",37473,37473,37473,37473,37473,37473,37473
"51760",2014,"male","total","CI",3.4098732348259193,4.629272957780882,4.798580988600898,5.529869528127534,5.215881198628298,5.408384512852417,3.5283627430952804
"51760",2014,"male","white","estimate",2694,4037,9275,5174,11969,6731,3020
"51760",2014,"male","white","MOE",987.4051351851479,1137.0154441590712,1380.507482998553,1203.0446891704607,1446.2067809799885,1411.236430324044,919.81672080502
"51760",2014,"male","white","percent",12.71954674220963,19.060434372049105,43.79131255901794,24.428706326723322,56.510859301227576,31.77998111425874,14.258734655335223
"51760",2014,"male","white","population",21180,21180,21180,21180,21180,21180,21180
"51760",2014,"male","white","CI",4.661969476794844,5.3683448732722905,6.517976784695718,5.6800976825800795,6.8281717704437614,6.663061521832125,4.342855150165345
"51760",2014,"total","black","estimate",4840,15169,7887,10225,12727,20009,10566
"51760",2014,"total","black","MOE",1140.8443844073345,2143.8108994064173,1386.8298818370802,2081.5908908891056,1779.739936834874,2220.1439480436848,1651.2796864663026
"51760",2014,"total","black","percent",12.696414049998689,39.79171585215498,20.689383804202407,26.82248629364392,33.31326562663595,52.488129902153666,27.717006374439286
"51760",2014,"total","black","population",38121,38121,38121,38121,38204,38121,38121
